Calendar Year,Decision Type,Nationality,Occupation,Count
2016,Approved,Poland,Geotechnical Engineer,0
2016,Approved,Poland,Horse Breeder,0
2016,Approved,Poland,Hydrogeologist,0
2016,Approved,Poland,ICT Business Analyst,0
2016,Approved,Poland,ICT Customer Support Officer,0
2016,Approved,Poland,ICT Sales Representative,0
2016,Approved,Poland,Joiner,0
2016,Approved,Poland,Liaison Officer,0
2016,Approved,Poland,Life Scientists nec,0
2016,Approved,Poland,Marketing Specialist,3
2016,Approved,Poland,Materials Engineer,0
2016,Approved,Poland,Motor Mechanic (General),3
2016,Approved,Poland,Multimedia Designer,0
2016,Approved,Poland,Musician (Instrumental),0
2016,Approved,Poland,Painting Trades Worker,3
2016,Approved,Poland,Production or Plant Engineer,0
2016,Approved,Poland,Research and Development Manager,0
2016,Approved,Poland,Software Engineer,3
2016,Approved,Poland,Surveyor,0
2016,Approved,Poland,Systems Administrator,0
2016,Approved,Poland,Web Developer,0
2016,Approved,Portugal,Carpenter and Joiner,0
2016,Approved,Portugal,Civil Engineer,0
2016,Approved,Portugal,Corporate General Manager,3
2016,Approved,Portugal,Geophysicist,0
2016,Approved,Portugal,ICT Business Analyst,0
2016,Approved,Portugal,ICT Project Manager,0
2016,Approved,Portugal,Other Spatial Scientist,3
2016,Approved,Portugal,Printing Machinist,3
2016,Approved,Portugal,Production Manager (Manufacturing),3
2016,Approved,Portugal,Sales Representative (Medical and Pharmaceutical Products),0
2016,Approved,Portugal,Solid Plasterer,0
2016,Approved,Portugal,Swimming Coach or Instructor,0
2016,Approved,Romania,Airconditioning and Refrigeration Mechanic,0
2016,Approved,Romania,Architectural Draftsperson,0
2016,Approved,Romania,Automotive Electrician,0
2016,Approved,Romania,Butcher or Smallgoods Maker,3
2016,Approved,Romania,Cafe or Restaurant Manager,0
2016,Approved,Romania,Electrical Engineer,0
2016,Approved,Romania,Electrician (General),3
2016,Approved,Romania,External Auditor,3
2016,Approved,Romania,ICT Support Engineer,3
2016,Approved,Romania,Mechanical Engineer,3
2016,Approved,Romania,Metal Fabricator,0
2016,Approved,Romania,Painting Trades Worker,3
2016,Approved,Romania,Quantity Surveyor,3
2016,Approved,Romania,Recruitment Consultant,0
2016,Approved,Romania,Residential Care Officer,3
2016,Approved,Romania,Software Engineer,0
2016,Approved,Romania,Solid Plasterer,3
2016,Approved,Romania,Specialist Managers nec,0
2016,Approved,Romania,Telecommunications Technician,6
2016,Approved,Romania,Web Developer,0
2016,Approved,Romania,Welder (First Class) (Aus) / Welder (NZ),0
2016,Approved,Russia,Analyst Programmer,3
2016,Approved,Russia,Building Inspector,0
2016,Approved,Russia,Cafe or Restaurant Manager,0
2016,Approved,Russia,Civil Engineering Draftsperson,3
2016,Approved,Russia,Civil Engineering Technician,0
2016,Approved,Russia,Computer Network and Systems Engineer,3
2016,Approved,Russia,Construction Project Manager,0
2016,Approved,Russia,Cook,3
2016,Approved,Russia,Database Administrator,3
2016,Approved,Russia,Developer Programmer,12
2016,Approved,Russia,Diesel Motor Mechanic,0
2016,Approved,Russia,Environmental Engineer,0
2016,Approved,Russia,Environmental Health Officer,0
2016,Approved,Russia,External Auditor,0
2016,Approved,Russia,Financial Investment Adviser,0
2016,Approved,Russia,Graphic Designer,3
2016,Approved,Russia,Health Practice Manager,0
2016,Approved,Russia,Hotel Service Manager,3
2016,Approved,Russia,ICT Business Analyst,3
2016,Approved,Russia,ICT Customer Support Officer,3
2016,Approved,Russia,ICT Project Manager,0
2016,Approved,Russia,ICT Support Engineer,6
2016,Approved,Russia,ICT Support Technicians nec,3
2016,Approved,Russia,ICT Systems Test Engineer,0
2016,Approved,Russia,Importer or Exporter,3
2016,Approved,Russia,Market Research Analyst,3
2016,Approved,Russia,Marketing Specialist,6
2016,Approved,Russia,Mechanical Engineering Technician,0
2016,Approved,Russia,Metal Casting Trades Worker,0
2016,Approved,Russia,Minister of Religion,3
2016,Approved,Russia,Motor Mechanic (General),3
2016,Approved,Russia,Office Manager,0
2016,Approved,Russia,Personal Assistant,3
2016,Approved,Russia,Petroleum Engineer,0
2016,Approved,Russia,Procurement Manager,3
2016,Approved,Russia,Program or Project Administrator,6
2016,Approved,Russia,Real Estate Representative,3
2016,Approved,Russia,Registered Nurse (Aged Care),0
2016,Approved,Russia,Retail Buyer,3
2016,Approved,Russia,Software and Applications Programmers nec,0
2016,Approved,Russia,Software Engineer,9
2016,Approved,Russia,Software Tester,3
2016,Approved,Russia,Specialist Managers nec,0
2016,Approved,Russia,Sports Centre Manager,0
2016,Approved,Russia,Structural Engineer,0
2016,Approved,Russia,Supply and Distribution Manager,0
2016,Approved,Russia,Systems Administrator,0
2016,Approved,Russia,Systems Analyst,3
2016,Approved,Russia,Technical Sales Representatives nec,0
2016,Approved,Russia,Telecommunications Field Engineer,0
2016,Approved,Russia,University Lecturer,3
2016,Approved,Russia,Vocational Education Teacher (Aus) / Polytechnic Teacher (NZ),0
2016,Approved,Russia,Web Administrator,0
2016,Approved,Russia,Web Developer,6
2016,Approved,Samoa,Carpenter,0
2016,Approved,Samoa,Chef,0
2016,Approved,Samoa,Minister of Religion,3
2016,Approved,Samoa,Motor Mechanic (General),0
2016,Approved,Samoa,Secondary School Teacher,0
2016,Approved,Samoa,Telecommunications Technician,0
2016,Approved,Samoa,Welder (First Class) (Aus) / Welder (NZ),0
2016,Approved,Saudi Arabia,ICT Security Specialist,0
2016,Approved,Saudi Arabia,Resident Medical Officer,0
2016,Approved,Saudi Arabia,Software Engineer,3
2016,Approved,Serbia,Automotive Electrician,0
2016,Approved,Serbia,Cafe or Restaurant Manager,3
2016,Approved,Serbia,Chef,0
2016,Approved,Serbia,Cook,0
2016,Approved,Serbia,Hairdresser,3
2016,Approved,Serbia,Software Engineer,0
2016,Approved,Serbia,Web Developer,0
2016,Approved,Singapore,Airconditioning and Refrigeration Mechanic,3
2016,Approved,Singapore,Baker,0
2016,Approved,Singapore,Cafe or Restaurant Manager,3
2016,Approved,Singapore,Counsellors nec,0
2016,Approved,Singapore,Customer Service Manager,0
2016,Approved,Singapore,Dentist,0
2016,Approved,Singapore,Developer Programmer,0
2016,Approved,Singapore,Diagnostic and Interventional Radiologist,0
2016,Approved,Singapore,Diesel Motor Mechanic,0
2016,Approved,Singapore,Electronic Engineering Technician,3
2016,Approved,Singapore,Engineering Professionals nec,0
2016,Approved,Singapore,Environmental Research Scientist,0
2016,Approved,Singapore,External Auditor,3
2016,Approved,Singapore,Finance Manager,0
2016,Approved,Singapore,General Practitioner,3
2016,Approved,Singapore,ICT Business Analyst,0
2016,Approved,Singapore,ICT Project Manager,3
2016,Approved,Singapore,ICT Support Engineer,0
2016,Approved,Singapore,ICT Systems Test Engineer,0
2016,Approved,Singapore,ICT Trainer,3
2016,Approved,Singapore,Industrial Engineer,0
2016,Approved,Singapore,Intelligence Officer,0
2016,Approved,Singapore,Librarian,3
2016,Approved,Singapore,Market Research Analyst,0
2016,Approved,Singapore,Marketing Specialist,0
2016,Approved,Singapore,Materials Engineer,0
2016,Approved,Singapore,Mechanical Engineer,0
2016,Approved,Singapore,Media Producer (excluding Video),3
2016,Approved,Singapore,Occupational Health and Safety Adviser,3
2016,Approved,Singapore,Painting Trades Worker,0
2016,Approved,Singapore,Physiotherapist,3
2016,Approved,Singapore,Program or Project Administrator,0
2016,Approved,Singapore,Registered Nurse (Medical),3
2016,Approved,Singapore,Resident Medical Officer,0
2016,Approved,Singapore,Sales and Marketing Manager,3
2016,Approved,Singapore,Science Technicians nec,0
2016,Approved,Singapore,Secondary School Teacher,3
2016,Approved,Singapore,Social Worker,0
2016,Approved,Singapore,Software Engineer,6
2016,Approved,Singapore,Software Tester,3
2016,Approved,Singapore,Specialist Managers nec,3
2016,Approved,Singapore,Supply and Distribution Manager,3
2016,Approved,Singapore,Taxation Accountant,0
2016,Approved,Singapore,Web Developer,3
2016,Approved,Slovakia,Anaesthetist,0
2016,Approved,Slovakia,Biotechnologist,0
2016,Approved,Slovakia,Chef,0
2016,Approved,Slovakia,Civil Engineering Draftsperson,0
2016,Approved,Slovakia,Corporate Treasurer,3
2016,Approved,Slovakia,Graphic Designer,0
2016,Approved,Slovakia,ICT Managers nec,0
2016,Approved,Slovakia,Painting Trades Worker,3
2016,Approved,Slovakia,Special Needs Teacher,3
2016,Approved,Slovakia,Telecommunications Network Engineer,0
2016,Approved,Slovakia,Wall and Floor Tiler,0
2016,Approved,Slovenia,Architectural Draftsperson,0
2016,Approved,Slovenia,Cabinetmaker,0
2016,Approved,Slovenia,Electrician (General),0
2016,Approved,Slovenia,Fibrous Plasterer,0
2016,Approved,Slovenia,Graphic Designer,0
2016,Approved,Slovenia,ICT Support Engineer,0
2016,Approved,Slovenia,Market Research Analyst,0
2016,Approved,Slovenia,Personal Assistant,3
2016,Approved,Slovenia,Secondary School Teacher,3
2016,Approved,Slovenia,Software and Applications Programmers nec,0
2016,Approved,Slovenia,Special Needs Teacher,0
2016,Approved,Slovenia,Wall and Floor Tiler,3
2016,Approved,South Africa,Accountant (General),9
2016,Approved,South Africa,Advertising Manager,0
2016,Approved,South Africa,Advertising Specialist,3
2016,Approved,South Africa,Aeroplane Pilot,0
2016,Approved,South Africa,Agricultural Technician,0
2016,Approved,South Africa,Airconditioning and Refrigeration Mechanic,12
2016,Approved,South Africa,Aircraft Maintenance Engineer (Mechanical),3
2016,Approved,South Africa,Ambulance Officer,3
2016,Approved,South Africa,Analyst Programmer,9
2016,Approved,South Africa,Arborist,3
2016,Approved,South Africa,Architect,0
2016,Approved,South Africa,Architectural Draftsperson,6
2016,Approved,South Africa,"Architectural, Building and Surveying Technicians nec",3
2016,Approved,South Africa,Automotive Electrician,6
2016,Approved,South Africa,Bed and Breakfast Operator,3
2016,Approved,South Africa,Biomedical Engineer,0
2016,Approved,South Africa,Building and Engineering Technicians nec,3
2016,Approved,South Africa,Building Associate,6
2016,Approved,South Africa,Cabinetmaker,3
2016,Approved,South Africa,Cabler (Data and Telecommunications),0
2016,Approved,South Africa,Cafe or Restaurant Manager,3
2016,Approved,South Africa,Call or Contact Centre Manager,3
2016,Approved,South Africa,Call or Contact Centre Team Leader,3
2016,Approved,South Africa,Caravan Park and Camping Ground Manager,3
2016,Approved,South Africa,Carpenter,6
2016,Approved,South Africa,Carpenter and Joiner,3
2016,Approved,South Africa,Chef,9
2016,Approved,South Africa,Chemical Engineer,3
2016,Approved,South Africa,Chief Information Officer,3
2016,Approved,South Africa,Chiropractor,0
2016,Approved,South Africa,Civil Engineer,9
2016,Approved,South Africa,Civil Engineering Draftsperson,0
2016,Approved,South Africa,Civil Engineering Technician,3
2016,Approved,South Africa,Clinical Psychologist,6
2016,Approved,South Africa,Computer Network and Systems Engineer,12
2016,Approved,South Africa,Conference and Event Organiser,6
2016,Approved,South Africa,Construction Estimator,0
2016,Approved,South Africa,Construction Project Manager,27
2016,Approved,South Africa,Cook,0
2016,Approved,South Africa,Corporate General Manager,0
2016,Approved,South Africa,Corporate Services Manager,3
2016,Approved,South Africa,Customer Service Manager,3
2016,Approved,South Africa,Dairy Cattle Farmer,3
2016,Approved,South Africa,Database Administrator,3
2016,Approved,South Africa,Dentist,6
2016,Approved,South Africa,Developer Programmer,21
2016,Approved,South Africa,Diagnostic and Interventional Radiologist,3
2016,Approved,South Africa,Diesel Motor Mechanic,27
2016,Approved,South Africa,Drainer (Aus) / Drainlayer (NZ),3
2016,Approved,South Africa,Early Childhood (Pre-primary School) Teacher,0
2016,Approved,South Africa,Educational Psychologist,3
2016,Approved,South Africa,Electrical Engineer,3
2016,Approved,South Africa,Electrical Linesworker (Aus) / Electrical Line Mechanic (NZ),3
2016,Approved,South Africa,Electrician (General),48
2016,Approved,South Africa,Electronic Engineering Technician,3
2016,Approved,South Africa,Electronic Equipment Trades Worker,12
2016,Approved,South Africa,Electronic Instrument Trades Worker (General),0
2016,Approved,South Africa,Electronic Instrument Trades Worker (Special Class),3
2016,Approved,South Africa,Electronics Engineer,6
2016,Approved,South Africa,Engineering Manager,6
2016,Approved,South Africa,Engineering Professionals nec,3
2016,Approved,South Africa,Environmental Consultant,0
2016,Approved,South Africa,Environmental Engineer,0
2016,Approved,South Africa,Environmental Research Scientist,0
2016,Approved,South Africa,Exercise Physiologist,3
2016,Approved,South Africa,External Auditor,6
2016,Approved,South Africa,Farrier,0
2016,Approved,South Africa,Fashion Designer,3
2016,Approved,South Africa,Fibrous Plasterer,0
2016,Approved,South Africa,Film and Video Editor,3
2016,Approved,South Africa,"Film, Television, Radio and Stage Directors nec",3
2016,Approved,South Africa,Finance Broker,0
2016,Approved,South Africa,Finance Manager,3
2016,Approved,South Africa,Financial Investment Adviser,0
2016,Approved,South Africa,Fitter-Welder,6
2016,Approved,South Africa,Fitter (General),12
2016,Approved,South Africa,Fitter and Turner,12
2016,Approved,South Africa,Floor Finisher,0
2016,Approved,South Africa,Fruit or Nut Grower,0
2016,Approved,South Africa,Gasfitter,0
2016,Approved,South Africa,General Practitioner,0
2016,Approved,South Africa,Glazier,3
2016,Approved,South Africa,Goat Farmer,0
2016,Approved,South Africa,Graphic Designer,9
2016,Approved,South Africa,Hair or Beauty Salon Manager,0
2016,Approved,South Africa,Hairdresser,12
2016,Approved,South Africa,Health and Welfare Services Managers nec,0
2016,Approved,South Africa,"Hospitality, Retail and Service Managers nec",0
2016,Approved,South Africa,Hotel or Motel Manager,3
2016,Approved,South Africa,Human Resource Adviser,0
2016,Approved,South Africa,ICT Account Manager,3
2016,Approved,South Africa,ICT Business Analyst,12
2016,Approved,South Africa,ICT Business Development Manager,6
2016,Approved,South Africa,ICT Customer Support Officer,9
2016,Approved,South Africa,ICT Managers nec,6
2016,Approved,South Africa,ICT Project Manager,12
2016,Approved,South Africa,ICT Sales Representative,3
2016,Approved,South Africa,ICT Support Engineer,6
2016,Approved,South Africa,ICT Support Technicians nec,6
2016,Approved,South Africa,ICT Systems Test Engineer,3
2016,Approved,South Africa,ICT Trainer,0
2016,Approved,South Africa,Illustrator,3
2016,Approved,South Africa,Importer or Exporter,3
2016,Approved,South Africa,Industrial Engineer,3
2016,Approved,South Africa,Information and Organisation Professionals nec,3
2016,Approved,South Africa,Insurance Agent,3
2016,Approved,South Africa,Interior Decorator,0
2016,Approved,South Africa,Interior Designer,0
2016,Approved,South Africa,Internal Auditor,3
2016,Approved,South Africa,Jewellery Designer,0
2016,Approved,South Africa,Joiner,0
2016,Approved,South Africa,Journalists and Other Writers nec,3
2016,Approved,South Africa,Legal Executive,0
2016,Approved,South Africa,Legal Secretary,6
2016,Approved,South Africa,Life Science Technician,0
2016,Approved,South Africa,Life Scientists nec,0
2016,Approved,South Africa,Lift Mechanic,0
2016,Approved,South Africa,Maintenance Planner,0
2016,Approved,South Africa,Management Accountant,6
2016,Approved,South Africa,Management Consultant,6
2016,Approved,South Africa,Manufacturer,0
2016,Approved,South Africa,Market Research Analyst,0
2016,Approved,South Africa,Marketing Specialist,12
2016,Approved,South Africa,Massage Therapist,0
2016,Approved,South Africa,Materials Engineer,0
2016,Approved,South Africa,Meat Inspector,0
2016,Approved,South Africa,Mechanical Engineer,15
2016,Approved,South Africa,Mechanical Engineering Draftsperson,3
2016,Approved,South Africa,Mechanical Engineering Technician,9
2016,Approved,South Africa,Medical Laboratory Scientist,3
2016,Approved,South Africa,Medical Laboratory Technician,0
2016,Approved,South Africa,Medical Radiation Therapist,3
2016,Approved,South Africa,Metal Fabricator,9
2016,Approved,South Africa,Metal Fitters and Machinists nec,3
